Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2022-10-04,144.18165588378906,121.08999633789062,101.15637969970703,243.684814453125,249.44000244140625
2022-10-05,144.4777069091797,120.94999694824219,100.9473648071289,243.9981231689453,240.80999755859375
2022-10-06,143.5204315185547,120.30000305175781,100.93742370605469,241.63844299316406,238.1300048828125
2022-10-07,138.25054931640625,114.55999755859375,98.21046447753906,229.35043334960938,223.07000732421875
2022-10-10,138.5762176513672,113.66999816894531,97.39437103271484,224.46458435058594,222.9600067138672
2022-10-11,137.1551513671875,112.20999908447266,96.71759796142578,220.70472717285156,216.5
2022-10-12,136.5235595703125,112.9000015258789,97.09579467773438,221.0376434326172,217.24000549316406
2022-10-13,141.1125030517578,112.52999877929688,98.5886459350586,229.35043334960938,221.72000122070312
2022-10-14,136.56300354003906,106.9000015258789,96.10054016113281,223.78895568847656,204.99000549316406
2022-10-17,140.5400848388672,113.79000091552734,99.49433135986328,232.57171630859375,219.35000610351562
2022-10-18,141.8625030517578,116.36000061035156,100.29051971435547,233.52149963378906,220.19000244140625
2022-10-19,141.97105407714844,115.06999969482422,99.15594482421875,231.54360961914062,222.0399932861328
2022-10-20,141.50726318359375,115.25,99.49433135986328,231.2205352783203,207.27999877929688
2022-10-21,145.33627319335938,119.31999969482422,100.64879608154297,237.06591796875,214.44000244140625
2022-10-24,147.4876708984375,119.81999969482422,102.03218841552734,242.08885192871094,211.25
2022-10-25,150.3397216796875,120.5999984741211,103.98286437988281,245.4276580810547,222.4199981689453
2022-10-26,147.3889617919922,115.66000366210938,94.47830200195312,226.49136352539062,224.63999938964844
2022-10-27,142.89874267578125,110.95999908447266,91.78119659423828,222.01673889160156,225.08999633789062
2022-10-28,153.695068359375,103.41000366210938,95.83184051513672,230.94639587402344,228.52000427246094
2022-10-31,151.32656860351562,102.44000244140625,94.060302734375,227.28445434570312,227.5399932861328
2022-11-01,148.67189025878906,96.79000091552734,90.0395278930664,223.40711975097656,227.82000732421875
2022-11-02,143.1256866455078,92.12000274658203,86.55618286132812,215.50558471679688,214.97999572753906
2022-11-03,137.0564422607422,89.30000305175781,83.03302764892578,209.7777099609375,215.30999755859375
2022-11-04,136.78956604003906,90.9800033569336,86.16804504394531,216.76866149902344,207.47000122070312
2022-11-07,137.3233642578125,90.52999877929688,88.0689468383789,223.11337280273438,197.0800018310547
2022-11-08,137.8966827392578,89.9800033569336,88.47699737548828,224.09249877929688,191.3000030517578
2022-11-09,133.3198699951172,86.13999938964844,86.90450286865234,219.82351684570312,177.58999633789062
2022-11-10,145.1819610595703,96.62999725341797,93.4930191040039,237.90794372558594,190.72000122070312
2022-11-11,147.9794464111328,100.79000091552734,95.9512710571289,241.95176696777344,195.97000122070312
2022-11-14,146.57574462890625,98.48999786376953,95.24462890625,236.50784301757812,190.9499969482422
2022-11-15,148.3155517578125,98.94000244140625,97.97161102294922,236.91903686523438,194.4199981689453
2022-11-16,147.0799102783203,97.12000274658203,98.37965393066406,237.35107421875,186.9199981689453
2022-11-17,148.98773193359375,94.8499984741211,97.8919906616211,237.30197143554688,183.1699981689453
2022-11-18,149.55116271972656,94.13999938964844,96.96640014648438,236.85032653808594,180.19000244140625
2022-11-21,146.30886840820312,92.45999908447266,95.14511108398438,237.66526794433594,167.8699951171875
2022-11-22,148.45391845703125,93.19999694824219,96.58821868896484,240.59130859375,169.91000366210938
2022-11-23,149.33367919921875,94.12999725341797,97.99151611328125,243.0950927734375,183.1999969482422
2022-11-25,146.40773010253906,93.41000366210938,96.99626922607422,243.00674438476562,182.86000061035156
2022-11-28,142.5624542236328,93.94999694824219,95.59298706054688,237.38052368164062,182.9199981689453
2022-11-29,139.54745483398438,92.41999816894531,94.73706817626953,235.9764404296875,180.8300018310547
2022-11-30,146.32864379882812,96.54000091552734,100.50946807861328,250.5181427001953,194.6999969482422
2022-12-01,146.6054229736328,95.5,100.50946807861328,250.07630920410156,194.6999969482422
2022-12-02,146.11117553710938,94.12999725341797,99.96208953857422,250.4003448486328,194.86000061035156
2022-12-05,144.94473266601562,91.01000213623047,99.00665283203125,245.6676483154297,182.4499969482422
2022-12-06,141.26748657226562,88.25,96.51854705810547,240.67962646484375,179.82000732421875
2022-12-07,139.32015991210938,88.45999908447266,94.48826599121094,239.94325256347656,174.0399932861328
2022-12-08,141.01046752929688,90.3499984741211,93.26410675048828,242.91836547851562,173.44000244140625
2022-12-09,140.52610778808594,89.08999633789062,92.3883056640625,240.97421264648438,179.0500030517578
2022-12-12,142.82933044433594,90.55000305175781,92.86600494384766,247.935791015625,167.82000732421875
2022-12-13,143.79806518554688,92.48999786376953,95.17497253417969,252.26589965820312,160.9499969482422
2022-12-14,141.56407165527344,91.58000183105469,94.61763763427734,252.56048583984375,156.8000030517578
2022-12-15,134.93118286132812,88.44999694824219,90.42766571044922,244.4991912841797,157.6699981689453
2022-12-16,132.9640350341797,87.86000061035156,89.83052825927734,240.25746154785156,150.22999572753906
2022-12-19,130.84861755371094,84.91999816894531,88.0191879272461,236.09425354003906,149.8699951171875
2022-12-20,130.7794189453125,85.19000244140625,88.59642028808594,237.41981506347656,137.8000030517578
2022-12-21,133.89320373535156,86.7699966430664,89.15376281738281,240.0021514892578,137.57000732421875
2022-12-22,130.71023559570312,83.79000091552734,87.34241485595703,233.87521362304688,125.3499984741211
